,SCHOOL_YEAR,SCHOOL_NUMBER,SCHOOL_NAME,DISTRICT_NUMBER,DISTRICT_NAME,PUBLIC_OR_INDEPENDENT,STREET_ADDRESS,PHYSICAL_ADDRESS_CITY,FACILTY_TYPE,SCHOOL_EDUCATION_LEVEL,HAS_CORE_FRENCH,HAS_EARLY_FRENCH_IMMERSION,HAS_LATE_FRENCH_IMMERSION,HAS_PROG_FRANCOPHONE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,SCHOOL_TYPE,YEAR,LOCATION,ENROLMENT,PERCENT_ESL,PERCENT_SPECIAL_NEEDS,PERCENT_FRENCH_IMM,AVERAGE_EXAM_MARK,PERCENT_EXAMS_FAILED,PERCENT_GRAD,PERCENT_DELAYED,OVERALL
703,2019/2020,4343136,Terry Fox Secondary,43,Coquitlam,Public,1260 Riverwood Gate,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.26255813,-122.7483185,Public,2018,Port Coquitlam,Gr 12 enrolment: 457,2.0,14.8,0.0,62.3,20.0,94.6,16.2,3.2
704,2019/2020,4343136,Terry Fox Secondary,43,Coquitlam,Public,1260 Riverwood Gate,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.26255813,-122.7483185,Public,2019,Port Coquitlam,Gr 12 enrolment: 457,2.0,14.8,0.0,64.5,12.0,95.4,12.2,4.6
705,2019/2020,4396579,British Columbia Christian Academy,43,Coquitlam,Independent,1019 Fernwood Ave,Port Coquitlam,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.28047757,-122.7435681,Independent,2015,Port Coquitlam,Gr 12 enrolment: 38,0.6,8.7,0.0,70.5,9.5,100.0,11.4,6.2
706,2019/2020,4396579,British Columbia Christian Academy,43,Coquitlam,Independent,1019 Fernwood Ave,Port Coquitlam,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.28047757,-122.7435681,Independent,2016,Port Coquitlam,Gr 12 enrolment: 38,0.6,8.7,0.0,70.3,11.2,92.3,31.5,5.0
707,2019/2020,4396579,British Columbia Christian Academy,43,Coquitlam,Independent,1019 Fernwood Ave,Port Coquitlam,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.28047757,-122.7435681,Independent,2017,Port Coquitlam,Gr 12 enrolment: 38,0.6,8.7,0.0,,,,,
708,2019/2020,4396579,British Columbia Christian Academy,43,Coquitlam,Independent,1019 Fernwood Ave,Port Coquitlam,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.28047757,-122.7435681,Independent,2018,Port Coquitlam,Gr 12 enrolment: 38,0.6,8.7,0.0,,,,,
709,2019/2020,4396579,British Columbia Christian Academy,43,Coquitlam,Independent,1019 Fernwood Ave,Port Coquitlam,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.28047757,-122.7435681,Independent,2019,Port Coquitlam,Gr 12 enrolment: 38,0.6,8.7,0.0,73.0,5.9,93.9,20.9,4.7
710,2019/2020,4396629,Archbishop Carney Regional Secondary,43,Coquitlam,Independent,1335 Dominion Ave,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.25918233,-122.7518326,Independent,2015,Port Coquitlam,Gr 12 enrolment: 113,5.2,4.9,0.0,73.6,4.6,100.0,0.0,8.0
711,2019/2020,4396629,Archbishop Carney Regional Secondary,43,Coquitlam,Independent,1335 Dominion Ave,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.25918233,-122.7518326,Independent,2016,Port Coquitlam,Gr 12 enrolment: 113,5.2,4.9,0.0,73.9,5.7,96.7,2.9,7.7
712,2019/2020,4396629,Archbishop Carney Regional Secondary,43,Coquitlam,Independent,1335 Dominion Ave,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.25918233,-122.7518326,Independent,2017,Port Coquitlam,Gr 12 enrolment: 113,5.2,4.9,0.0,70.2,10.2,100.0,0.0,6.8
713,2019/2020,4396629,Archbishop Carney Regional Secondary,43,Coquitlam,Independent,1335 Dominion Ave,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.25918233,-122.7518326,Independent,2018,Port Coquitlam,Gr 12 enrolment: 113,5.2,4.9,0.0,72.4,2.7,100.0,0.0,7.6
714,2019/2020,4396629,Archbishop Carney Regional Secondary,43,Coquitlam,Independent,1335 Dominion Ave,Port Coquitlam,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.25918233,-122.7518326,Independent,2019,Port Coquitlam,Gr 12 enrolment: 113,5.2,4.9,0.0,72.7,2.5,100.0,0.0,8.1
715,2019/2020,4444012,Sutherland Secondary,44,North Vancouver,Public,1860 Sutherland Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32614261,-123.0527789,Public,2015,North Vancouver,Gr 12 enrolment: 155,2.0,12.3,2.1,69.2,9.5,92.0,21.1,5.9
716,2019/2020,4444012,Sutherland Secondary,44,North Vancouver,Public,1860 Sutherland Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32614261,-123.0527789,Public,2016,North Vancouver,Gr 12 enrolment: 155,2.0,12.3,2.1,67.9,10.5,90.2,24.2,5.6
717,2019/2020,4444012,Sutherland Secondary,44,North Vancouver,Public,1860 Sutherland Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32614261,-123.0527789,Public,2017,North Vancouver,Gr 12 enrolment: 155,2.0,12.3,2.1,67.4,11.2,87.7,18.8,4.6
718,2019/2020,4444012,Sutherland Secondary,44,North Vancouver,Public,1860 Sutherland Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32614261,-123.0527789,Public,2018,North Vancouver,Gr 12 enrolment: 155,2.0,12.3,2.1,70.2,10.8,91.8,16.7,6.0
719,2019/2020,4444012,Sutherland Secondary,44,North Vancouver,Public,1860 Sutherland Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32614261,-123.0527789,Public,2019,North Vancouver,Gr 12 enrolment: 155,2.0,12.3,2.1,67.4,9.6,97.7,11.9,4.9
720,2019/2020,4444022,Argyle Secondary,44,North Vancouver,Public,1131 Frederick Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34127323,-123.0421697,Public,2015,North Vancouver,Gr 12 enrolment: 275,1.9,13.1,23.4,69.1,9.5,93.7,12.3,6.1
721,2019/2020,4444022,Argyle Secondary,44,North Vancouver,Public,1131 Frederick Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34127323,-123.0421697,Public,2016,North Vancouver,Gr 12 enrolment: 275,1.9,13.1,23.4,71.3,6.6,95.9,13.0,6.9
722,2019/2020,4444022,Argyle Secondary,44,North Vancouver,Public,1131 Frederick Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34127323,-123.0421697,Public,2017,North Vancouver,Gr 12 enrolment: 275,1.9,13.1,23.4,69.3,8.4,94.0,16.0,5.3
723,2019/2020,4444022,Argyle Secondary,44,North Vancouver,Public,1131 Frederick Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34127323,-123.0421697,Public,2018,North Vancouver,Gr 12 enrolment: 275,1.9,13.1,23.4,71.1,7.9,94.9,9.5,5.8
724,2019/2020,4444022,Argyle Secondary,44,North Vancouver,Public,1131 Frederick Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34127323,-123.0421697,Public,2019,North Vancouver,Gr 12 enrolment: 275,1.9,13.1,23.4,69.5,4.5,97.8,6.0,6.4
725,2019/2020,4444025,Handsworth Secondary,44,North Vancouver,Public,1044 Edgewood Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.35140441,-123.1008365,Public,2015,North Vancouver,Gr 12 enrolment: 288,3.4,7.9,23.1,74.1,4.7,95.8,9.0,7.3
726,2019/2020,4444025,Handsworth Secondary,44,North Vancouver,Public,1044 Edgewood Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.35140441,-123.1008365,Public,2016,North Vancouver,Gr 12 enrolment: 288,3.4,7.9,23.1,75.3,3.6,99.0,4.8,7.9
727,2019/2020,4444025,Handsworth Secondary,44,North Vancouver,Public,1044 Edgewood Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.35140441,-123.1008365,Public,2017,North Vancouver,Gr 12 enrolment: 288,3.4,7.9,23.1,72.9,4.6,97.4,4.9,8.0
728,2019/2020,4444025,Handsworth Secondary,44,North Vancouver,Public,1044 Edgewood Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.35140441,-123.1008365,Public,2018,North Vancouver,Gr 12 enrolment: 288,3.4,7.9,23.1,73.0,6.5,97.7,5.8,6.8
729,2019/2020,4444025,Handsworth Secondary,44,North Vancouver,Public,1044 Edgewood Rd,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.35140441,-123.1008365,Public,2019,North Vancouver,Gr 12 enrolment: 288,3.4,7.9,23.1,72.5,4.6,98.9,2.4,7.3
730,2019/2020,4444026,Windsor Secondary,44,North Vancouver,Public,931 Broadview Dr,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.31386993,-122.9979818,Public,2015,North Vancouver,Gr 12 enrolment: 194,1.0,11.5,22.0,72.1,6.9,94.7,10.3,6.9
731,2019/2020,4444026,Windsor Secondary,44,North Vancouver,Public,931 Broadview Dr,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.31386993,-122.9979818,Public,2016,North Vancouver,Gr 12 enrolment: 194,1.0,11.5,22.0,72.0,6.9,97.3,3.7,7.7
732,2019/2020,4444026,Windsor Secondary,44,North Vancouver,Public,931 Broadview Dr,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.31386993,-122.9979818,Public,2017,North Vancouver,Gr 12 enrolment: 194,1.0,11.5,22.0,68.6,6.0,96.8,4.0,6.9
733,2019/2020,4444026,Windsor Secondary,44,North Vancouver,Public,931 Broadview Dr,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.31386993,-122.9979818,Public,2018,North Vancouver,Gr 12 enrolment: 194,1.0,11.5,22.0,68.4,9.5,96.8,6.1,6.0
734,2019/2020,4444026,Windsor Secondary,44,North Vancouver,Public,931 Broadview Dr,North Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.31386993,-122.9979818,Public,2019,North Vancouver,Gr 12 enrolment: 194,1.0,11.5,22.0,70.7,6.7,100.0,3.7,6.8
735,2019/2020,4444036,Carson Graham Secondary,44,North Vancouver,Public,2145 Jones Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32886505,-123.082976,Public,2015,North Vancouver,Gr 12 enrolment: 299,3.5,12.4,0.4,64.6,14.9,94.7,14.3,4.8
736,2019/2020,4444036,Carson Graham Secondary,44,North Vancouver,Public,2145 Jones Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32886505,-123.082976,Public,2016,North Vancouver,Gr 12 enrolment: 299,3.5,12.4,0.4,65.7,14.2,94.5,16.4,4.6
737,2019/2020,4444036,Carson Graham Secondary,44,North Vancouver,Public,2145 Jones Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32886505,-123.082976,Public,2017,North Vancouver,Gr 12 enrolment: 299,3.5,12.4,0.4,65.3,10.6,94.3,15.3,5.2
738,2019/2020,4444036,Carson Graham Secondary,44,North Vancouver,Public,2145 Jones Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32886505,-123.082976,Public,2018,North Vancouver,Gr 12 enrolment: 299,3.5,12.4,0.4,68.0,11.2,94.1,12.7,4.8
739,2019/2020,4444036,Carson Graham Secondary,44,North Vancouver,Public,2145 Jones Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.32886505,-123.082976,Public,2019,North Vancouver,Gr 12 enrolment: 299,3.5,12.4,0.4,70.2,5.7,98.8,10.9,6.4
740,2019/2020,4444047,Seycove Secondary Community,44,North Vancouver,Public,1204 Caledonia Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3184067,-122.9505872,Public,2015,North Vancouver,Gr 12 enrolment: 113,0.2,12.9,0.2,72.4,5.7,98.5,3.6,6.8
741,2019/2020,4444047,Seycove Secondary Community,44,North Vancouver,Public,1204 Caledonia Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3184067,-122.9505872,Public,2016,North Vancouver,Gr 12 enrolment: 113,0.2,12.9,0.2,74.3,4.6,97.9,6.5,7.3
742,2019/2020,4444047,Seycove Secondary Community,44,North Vancouver,Public,1204 Caledonia Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3184067,-122.9505872,Public,2017,North Vancouver,Gr 12 enrolment: 113,0.2,12.9,0.2,70.4,6.7,96.5,8.6,6.8
743,2019/2020,4444047,Seycove Secondary Community,44,North Vancouver,Public,1204 Caledonia Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3184067,-122.9505872,Public,2018,North Vancouver,Gr 12 enrolment: 113,0.2,12.9,0.2,76.1,4.1,97.0,7.8,7.6
744,2019/2020,4444047,Seycove Secondary Community,44,North Vancouver,Public,1204 Caledonia Ave,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3184067,-122.9505872,Public,2019,North Vancouver,Gr 12 enrolment: 113,0.2,12.9,0.2,71.7,4.7,95.3,2.9,6.3
745,2019/2020,4496062,St Thomas Aquinas,44,North Vancouver,Independent,541 Keith Rd W,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3194862,-123.08732,Independent,2015,North Vancouver,Gr 12 enrolment: 133,0.0,9.9,0.0,74.2,4.5,98.1,0.0,8.0
746,2019/2020,4496062,St Thomas Aquinas,44,North Vancouver,Independent,541 Keith Rd W,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3194862,-123.08732,Independent,2016,North Vancouver,Gr 12 enrolment: 133,0.0,9.9,0.0,75.6,4.9,98.2,1.2,8.1
747,2019/2020,4496062,St Thomas Aquinas,44,North Vancouver,Independent,541 Keith Rd W,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3194862,-123.08732,Independent,2017,North Vancouver,Gr 12 enrolment: 133,0.0,9.9,0.0,71.5,7.9,98.4,0.0,7.5
748,2019/2020,4496062,St Thomas Aquinas,44,North Vancouver,Independent,541 Keith Rd W,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3194862,-123.08732,Independent,2018,North Vancouver,Gr 12 enrolment: 133,0.0,9.9,0.0,73.6,8.8,96.5,1.3,6.3
749,2019/2020,4496062,St Thomas Aquinas,44,North Vancouver,Independent,541 Keith Rd W,North Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3194862,-123.08732,Independent,2019,North Vancouver,Gr 12 enrolment: 133,0.0,9.9,0.0,75.9,5.4,99.2,0.7,8.0
750,2019/2020,4545010,Sentinel Secondary,45,West Vancouver,Public,1250 Chartwell Dr,West Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34514634,-123.150574,Public,2015,West Vancouver,Gr 12 enrolment: 293,3.8,4.3,26.1,76.3,3.6,98.6,6.0,8.2
751,2019/2020,4545010,Sentinel Secondary,45,West Vancouver,Public,1250 Chartwell Dr,West Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34514634,-123.150574,Public,2016,West Vancouver,Gr 12 enrolment: 293,3.8,4.3,26.1,76.2,3.6,97.3,5.5,8.0
752,2019/2020,4545010,Sentinel Secondary,45,West Vancouver,Public,1250 Chartwell Dr,West Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34514634,-123.150574,Public,2017,West Vancouver,Gr 12 enrolment: 293,3.8,4.3,26.1,70.9,9.2,96.9,4.8,7.3
753,2019/2020,4545010,Sentinel Secondary,45,West Vancouver,Public,1250 Chartwell Dr,West Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34514634,-123.150574,Public,2018,West Vancouver,Gr 12 enrolment: 293,3.8,4.3,26.1,74.7,5.4,97.2,5.4,6.9
754,2019/2020,4545010,Sentinel Secondary,45,West Vancouver,Public,1250 Chartwell Dr,West Vancouver,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.34514634,-123.150574,Public,2019,West Vancouver,Gr 12 enrolment: 293,3.8,4.3,26.1,73.6,3.5,100.0,2.4,7.9
755,2019/2020,4545015,West Vancouver Secondary,45,West Vancouver,Public,1750 Mathers Ave,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3378016,-123.1613719,Public,2015,West Vancouver,Gr 12 enrolment: 299,7.4,9.1,0.0,70.8,9.9,97.3,8.5,6.4
756,2019/2020,4545015,West Vancouver Secondary,45,West Vancouver,Public,1750 Mathers Ave,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3378016,-123.1613719,Public,2016,West Vancouver,Gr 12 enrolment: 299,7.4,9.1,0.0,71.3,8.4,98.2,8.9,6.8
757,2019/2020,4545015,West Vancouver Secondary,45,West Vancouver,Public,1750 Mathers Ave,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3378016,-123.1613719,Public,2017,West Vancouver,Gr 12 enrolment: 299,7.4,9.1,0.0,67.2,12.1,99.2,3.2,6.2
758,2019/2020,4545015,West Vancouver Secondary,45,West Vancouver,Public,1750 Mathers Ave,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3378016,-123.1613719,Public,2018,West Vancouver,Gr 12 enrolment: 299,7.4,9.1,0.0,70.2,10.2,98.6,0.9,6.5
759,2019/2020,4545015,West Vancouver Secondary,45,West Vancouver,Public,1750 Mathers Ave,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.3378016,-123.1613719,Public,2019,West Vancouver,Gr 12 enrolment: 299,7.4,9.1,0.0,69.2,7.4,98.3,4.3,6.8
760,2019/2020,4545081,Rockridge Secondary,45,West Vancouver,Public,5350 Headland Dr,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34888411,-123.2529882,Public,2015,West Vancouver,Gr 12 enrolment: 170,2.4,14.1,0.0,73.2,5.2,99.4,4.4,7.8
761,2019/2020,4545081,Rockridge Secondary,45,West Vancouver,Public,5350 Headland Dr,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34888411,-123.2529882,Public,2016,West Vancouver,Gr 12 enrolment: 170,2.4,14.1,0.0,73.5,5.0,97.3,7.4,7.7
762,2019/2020,4545081,Rockridge Secondary,45,West Vancouver,Public,5350 Headland Dr,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34888411,-123.2529882,Public,2017,West Vancouver,Gr 12 enrolment: 170,2.4,14.1,0.0,70.1,6.3,97.6,6.9,7.5
763,2019/2020,4545081,Rockridge Secondary,45,West Vancouver,Public,5350 Headland Dr,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34888411,-123.2529882,Public,2018,West Vancouver,Gr 12 enrolment: 170,2.4,14.1,0.0,72.1,7.7,98.6,4.3,7.0
764,2019/2020,4545081,Rockridge Secondary,45,West Vancouver,Public,5350 Headland Dr,West Vancouver,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34888411,-123.2529882,Public,2019,West Vancouver,Gr 12 enrolment: 170,2.4,14.1,0.0,72.9,5.5,97.0,5.7,7.3
765,2019/2020,4596367,Collingwood School,45,West Vancouver,Independent,70 Morven Dr,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.3604904,-123.120057,Independent,2015,West Vancouver,Gr 12 enrolment: 110,0.0,8.7,0.0,82.4,1.0,100.0,0.0,9.8
766,2019/2020,4596367,Collingwood School,45,West Vancouver,Independent,70 Morven Dr,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.3604904,-123.120057,Independent,2016,West Vancouver,Gr 12 enrolment: 110,0.0,8.7,0.0,83.3,0.2,100.0,0.0,9.8
767,2019/2020,4596367,Collingwood School,45,West Vancouver,Independent,70 Morven Dr,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.3604904,-123.120057,Independent,2017,West Vancouver,Gr 12 enrolment: 110,0.0,8.7,0.0,81.6,0.0,100.0,0.0,10.0
768,2019/2020,4596367,Collingwood School,45,West Vancouver,Independent,70 Morven Dr,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.3604904,-123.120057,Independent,2018,West Vancouver,Gr 12 enrolment: 110,0.0,8.7,0.0,81.9,0.0,100.0,1.4,9.0
769,2019/2020,4596367,Collingwood School,45,West Vancouver,Independent,70 Morven Dr,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.3604904,-123.120057,Independent,2019,West Vancouver,Gr 12 enrolment: 110,0.0,8.7,0.0,80.2,0.0,100.0,0.9,9.2
770,2019/2020,4596701,Mulgrave School,45,West Vancouver,Independent,2330 Cypress Bowl Lane,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.34950929,-123.1944224,Independent,2015,West Vancouver,Gr 12 enrolment: 82,0.0,0.2,0.0,79.1,1.7,100.0,0.0,9.1
771,2019/2020,4596701,Mulgrave School,45,West Vancouver,Independent,2330 Cypress Bowl Lane,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.34950929,-123.1944224,Independent,2016,West Vancouver,Gr 12 enrolment: 82,0.0,0.2,0.0,78.3,2.5,100.0,2.1,8.7
772,2019/2020,4596701,Mulgrave School,45,West Vancouver,Independent,2330 Cypress Bowl Lane,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.34950929,-123.1944224,Independent,2017,West Vancouver,Gr 12 enrolment: 82,0.0,0.2,0.0,78.2,0.0,100.0,0.0,9.7
773,2019/2020,4596701,Mulgrave School,45,West Vancouver,Independent,2330 Cypress Bowl Lane,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.34950929,-123.1944224,Independent,2018,West Vancouver,Gr 12 enrolment: 82,0.0,0.2,0.0,83.8,1.3,100.0,0.0,9.9
774,2019/2020,4596701,Mulgrave School,45,West Vancouver,Independent,2330 Cypress Bowl Lane,West Vancouver,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.34950929,-123.1944224,Independent,2019,West Vancouver,Gr 12 enrolment: 82,0.0,0.2,0.0,81.2,2.4,100.0,0.0,9.2
775,2019/2020,4646008,Elphinstone Secondary,46,Sunshine Coast,Public,PO Box 770,Gibsons,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.40744108,-123.5172043,Public,2015,Gibsons,Gr 12 enrolment: 96,2.6,16.3,0.0,71.0,4.8,97.1,2.2,7.1
776,2019/2020,4646008,Elphinstone Secondary,46,Sunshine Coast,Public,PO Box 770,Gibsons,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.40744108,-123.5172043,Public,2016,Gibsons,Gr 12 enrolment: 96,2.6,16.3,0.0,70.3,6.4,100.0,0.0,7.6
777,2019/2020,4646008,Elphinstone Secondary,46,Sunshine Coast,Public,PO Box 770,Gibsons,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.40744108,-123.5172043,Public,2017,Gibsons,Gr 12 enrolment: 96,2.6,16.3,0.0,68.5,4.4,98.9,1.9,7.5
778,2019/2020,4646008,Elphinstone Secondary,46,Sunshine Coast,Public,PO Box 770,Gibsons,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.40744108,-123.5172043,Public,2018,Gibsons,Gr 12 enrolment: 96,2.6,16.3,0.0,67.8,11.8,98.9,5.3,6.1
779,2019/2020,4646008,Elphinstone Secondary,46,Sunshine Coast,Public,PO Box 770,Gibsons,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.40744108,-123.5172043,Public,2019,Gibsons,Gr 12 enrolment: 96,2.6,16.3,0.0,72.0,0.0,100.0,1.1,7.6
780,2019/2020,4646017,Chatelech Secondary,46,Sunshine Coast,Public,PO Box 1430,Sechelt,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.47352508,-123.7689176,Public,2015,Sechelt,Gr 12 enrolment: 81,2.2,24.4,0.0,67.6,9.8,100.0,6.8,6.5
